event_id,busines_obrazovanie,teatr_kino,tanci_balli,vecherinki_shou,vistavki_tvorchestvo,umor,koncerti_festivali,moda,igri_kvesti,romantika,activniy_otdih
71cb537e-33be-489d-acdc-3a508f9ef116,,,,,1.0,,1.0,,,,
bbcc4e7d-f3b1-4312-871c-c923e0cc62bd,,1.0,,,,,1.0,,,,
14ffeac5-c8af-4b68-a2dd-1aaeb562d513,,,,1.0,,,1.0,,,,1.0
7cfc847e-3a2f-4980-b452-cea536dae79f,1.0,,,,1.0,,1.0,,,,
5c24ade6-3622-43af-b979-507bad07d73b,,,,,,,1.0,,,,
b98ba74c-5187-45dd-8167-592ba91d0af5,,1.0,,,1.0,,1.0,,,,
a5e72813-f647-4e6a-adb4-6dd4cfc76eee,,1.0,,,,,1.0,,,,
4a3c1989-ab47-460a-bbcc-a0513a92f573,,,,,,,1.0,,,,
ab85bf66-5571-4b79-be96-6f4556223555,,,,,,,1.0,,,,
16c312c3-5004-4f04-bc45-7827e7f14f67,,1.0,,,,,1.0,,,,
716e8bef-d13d-4a23-914d-eade80ebdba8,,,,,,,1.0,,,,
5977902a-2d70-4adf-9851-3e07d835e45b,,,,1.0,,,1.0,,,,
c083f8b9-6739-485f-af74-1efd27c484d7,1.0,1.0,1.0,,,,1.0,,,,1.0
28e4db5e-0600-4640-98d2-43df1cddaa64,,,,1.0,,,1.0,,,,
bdad349e-de92-4a8a-86c5-7eda4084491f,,,,,,,1.0,,,,
134fa880-9553-4e45-967f-7c6213ca174a,,,,,,,1.0,,,,
270d96ac-a0b4-46c7-9e6c-10db5dd34d7b,,,,1.0,,,1.0,,,,
476993a6-83b0-4263-b476-ecc7b5513537,1.0,,,,,,,,,,
df58a581-3076-4b00-93db-bf3ee95d73c3,,,,1.0,1.0,,1.0,1.0,,,1.0
721b4e29-484d-4be7-8956-9b9eea3f34ad,,,,,,,1.0,,,,
a78a5f77-9a7f-404d-a49b-7879a567c27d,,,,1.0,,,1.0,,,,1.0
a21665df-4277-465d-aa90-c16f0bfb693a,1.0,,,1.0,1.0,,1.0,,,,
5c19d067-4917-411f-8ed3-37837e06d9bb,,,,,,,1.0,,,,1.0
2b4b17c1-84fb-4d90-9a3c-21f746ac5da1,,,,,,,1.0,,,,
3e5ededd-dab8-4268-adc1-207aa8fabb83,,,,1.0,,,1.0,,,,1.0
aa3a897a-8414-419c-af4b-da1df3583382,,,,,1.0,,1.0,,,,
ffe65221-5c36-4a80-88e8-e32d1619b41e,,,,,,,1.0,,,,
78041f37-9f21-4e1c-bc62-589ddae761d9,,,,1.0,,,1.0,,,,1.0
791373e2-1bfe-459f-b317-01bf509c39d7,,1.0,,,,,1.0,,,,
6c9fe8fa-d4bd-48a3-b531-57ba3fc4772d,,,,,1.0,,,,,,
47af588f-9ae3-4369-8317-5c72330e469a,,,,,,,1.0,,,,
e65ad34e-4369-4d74-9478-64643a7d9c60,1.0,,,,,,,,,,
2dcd08bf-e050-445a-afa5-00beae708e19,,,,1.0,,,1.0,,,,1.0
4de9d8d2-7af7-4a39-8217-57fc56aabc06,1.0,,,1.0,1.0,,1.0,1.0,,1.0,
d77ef84b-2385-48b5-be63-4fc31e62bffb,,,,1.0,,,1.0,,1.0,,
a8b47c81-b2da-45a8-9522-b013889b8863,1.0,,,,,,,,,,
81d7a876-ec52-4e00-beb9-d19bc7960e2d,,,,,,,1.0,,,,
4d5eb7b2-160b-43f3-9e46-c4ddf892eaae,,,,,1.0,,,,,,
76a3b1a1-7465-45f9-b0fa-7b0a0b5bb09c,1.0,,,,,,1.0,,,,
806043d3-983a-4aff-945d-3abd62e258f8,,,,,,,1.0,,,,
2e3808ea-9751-451a-a522-64f80afaf603,1.0,,,,,,,,,,
e33568c2-1a9d-4dfa-becf-446ecd967bde,1.0,,,,,,,,,,
2f88e81e-a4bf-49f4-9721-0c9cd927d2cb,,,,1.0,,,1.0,,,,
4f383dec-c4bb-48fe-8ff8-cd437e499da9,,1.0,,1.0,,,1.0,,,,
0669a116-7917-4a5e-835b-3667dc9f4f77,,,,,,,1.0,,,,
b6a4f3f7-6eb5-490d-876d-80b3dce2496b,,,,,,,1.0,,1.0,,
3dc6078d-1a3c-4077-8cb8-664c9c69dabb,1.0,,,,,,,,,,
3895d3b8-c516-42f3-a2c5-04344366decf,,,,,,,1.0,,,,
d982619a-24ef-49ab-b790-68905350d5dc,,,,,1.0,,1.0,,,,
f601c3df-6d25-4ae3-b0e2-0d0e23ed9217,,,,,,,1.0,,,,
48341ab1-0aa7-4bec-a21d-b04539b066c7,,,,,1.0,,1.0,,,,
2a19c248-b9ef-4444-8da8-ba3d248bc61b,,1.0,,,,,1.0,,,,
98733370-5639-43e7-9bf8-6fadc74192d1,,,,,,,1.0,,,,
978bb90e-300d-43f9-b49f-ef65177b5b77,,,,1.0,,,1.0,,,,
9f71ba07-52c2-4e3c-84d4-f9c1ef33f921,,,,,1.0,,1.0,,,,
714d454e-9d55-4732-b635-b9d20a038d39,1.0,,,,1.0,,,,,,
6e72249d-0d69-45ed-8974-729532e8ae38,1.0,,,,1.0,,,,,,
1c13feb2-63f8-42e4-87a6-645d6b3cf9ab,,,,,1.0,,1.0,,,,
121a7f08-8a82-41da-85cf-002512bd9238,,,,,,,1.0,,,,
8b72049e-6da8-4029-be0e-a5bb268d9722,1.0,,,,1.0,,1.0,,,,
65ebeb5f-9c51-419c-abb4-2251a13c5589,,,,,,,1.0,,,,
873ae177-98b8-422c-843a-026d43322f51,,,,,1.0,,1.0,,,,
ef2066a0-c5ea-46df-a165-c9b67c1327cf,1.0,,,,1.0,,1.0,,,,
ae035dba-cbd2-4b6e-91a2-dda6803409c9,,,,,,,1.0,,,,
5b236a03-2d0f-472c-b01d-47cd661cd5d3,,,,,,,1.0,,,,
0449b5cb-d572-4a21-9c3b-acd1ab5f2d7b,,1.0,,,,,1.0,,,,
3d64e2e3-1f18-4654-820b-4abc2760e2a7,,,,,,,1.0,,,,
0f791d08-82a7-4e06-846f-95002b245010,1.0,,,,,,,,,,
c2cc5c5c-1f7b-4da1-b241-3d8d60007b32,1.0,,,,1.0,,,,,,
5efdce01-4dfe-405e-883d-d638be11de7f,,,,,,,1.0,,,,
810f6529-4bcd-4fc6-bf19-6575a51d651f,1.0,,,,,,,,,,
22244c2e-12fa-47f5-bf66-04c80f9a9da7,,1.0,,1.0,,,1.0,,,,
07a5abb2-79c3-4bb4-a412-4002c7a3ec50,1.0,,,,,,,,,,
c486b2fb-9167-4ef8-9ba8-2fe3994546f5,1.0,,,,1.0,,1.0,,,,
fcfdd1ed-0248-4269-9241-ea92bf9aaa4e,,,,1.0,,,1.0,,,,
caad97a6-55d3-4329-957d-5abbd4393769,,1.0,,,,,1.0,,,,
40fa33cc-85e0-4441-9fd3-d4d86097ca6e,,,,,,,1.0,,,,
aacbb639-5f00-48a4-9744-811e27ec6e31,,,,,,,1.0,,,,
6daf62ac-4318-4bc6-94f1-8943b2713c94,1.0,,,,1.0,,1.0,,,,
fdec04e8-bba0-4a2e-a4b0-c69fe46b7639,1.0,1.0,,,1.0,,1.0,,,,
b818782d-2def-4f77-b5b7-cc0532f37177,,1.0,,,,,1.0,,,,
1367e6bc-35a9-4566-81ea-df1c5c62ff2b,,1.0,,,,,1.0,,,,
d6579d0f-9263-428d-af83-c002b4efebd4,,,,,1.0,,1.0,,,,
d299baa7-7efb-4ea1-b10c-d6e66a1f2980,,1.0,,,,,1.0,,,,
427dde8b-be9e-4778-9b48-c4ccc03c4984,,1.0,,,,,1.0,,,,
fc94f7d7-55ea-41ff-8260-6d9554bde286,,,,,,,1.0,,,,
d0718127-837a-4995-a107-73dafb54efb1,1.0,,,,,,1.0,,,,
ef0d9d8d-cae2-43c2-b0e8-58ca419c6165,1.0,1.0,,1.0,,,,,,,
3469bd6c-1141-466e-af02-d79e923b0de2,,,,,1.0,,1.0,,,,
7673cdde-ab60-44fc-a27f-9ced04d289d1,,,,1.0,,,1.0,,,,
717f7d17-17d4-4d65-a750-2e78fdc79961,,1.0,,,,,1.0,,,,
3659c298-10ff-4868-b62f-8d71ebc6e955,1.0,,,,,,,,,,
b77afb8d-9401-41c5-bd5a-e3970a160737,1.0,1.0,,,,,,,,,
ed2fac8f-7306-4b44-b0fd-2b2fef55b77b,,,,,1.0,,1.0,,,,
1e2f8a91-89e2-4350-abd3-3d55b279b9c7,,,,1.0,1.0,,1.0,,,,
7ea41706-65bd-41c5-8603-da71dbb5356e,,,,,,,1.0,,,,
daa32e43-da7e-4ac9-ad45-25de1befa570,,,,,,,1.0,,,,
d394936c-05c2-4609-ac52-8bf49a5d710b,,,1.0,,,,1.0,,,,
f50aad40-6524-4007-9ec4-06efcbe30889,,,,1.0,,,,,,,1.0
cadb655c-dd49-4ab4-8aae-abbbd353eb14,,,,,1.0,,,,,,
d1320979-d1d1-4d1f-b1bb-c6246766fe04,,,1.0,,,,1.0,,,,
c7616464-87c9-4464-ac9b-b767c582c3b8,,,,,,,1.0,,,,
54a844c8-4607-4520-aeb0-56fbe078fe07,,,1.0,,,,1.0,,,,
8fca2e91-294e-4a75-bdb7-d66fc2c54d95,,,,,,,1.0,,,,
6189d1f7-3b3f-486c-b16a-f9f5ec521bfc,,,,,,,1.0,,,,
5557d129-fa5c-432b-937b-a73d62949d7a,,,,,,,1.0,,,,
d38b7d87-19ae-4b3d-9f24-6e1be887e05e,,,,,,,1.0,,,,
1339204d-06b1-4a48-ab53-92e453ae0287,1.0,,,,,,1.0,,,,
cf5da69a-1023-4462-93aa-bacb58f5297a,1.0,,,,,,1.0,,,,
d248ec4a-43dc-4670-a10c-1c7750207bd4,1.0,,,,,,1.0,,,,
15805ced-9cdb-424f-b41c-fb9055f35afd,,1.0,,,,,1.0,,,,
5a7ac995-2fff-4492-934a-31800e3914ca,,,,1.0,,,1.0,,,,
10efafd0-92d5-4dbc-ac5f-45832a1f01fe,,,,,1.0,,1.0,,,,
dbd9ed31-c271-4935-b2cc-13d97502d437,,,,,,,1.0,,,,
7245ab6d-429b-4254-817d-8d3fb3ad2f94,,1.0,,,,,1.0,,,,
bed8b69d-dd51-4b17-9364-8f5e6a096817,,,,,,,1.0,,,,
108a5cc1-3f23-4522-9ea4-32718588a552,,,,,,,1.0,,,,
74c7a573-6e43-4277-bf59-f9172e1c95ca,,,,,,,1.0,,,,
1f6eb5c3-0558-4848-be88-34ef7e0c62ea,,1.0,,,,,,,,,
97707f12-f18c-4aeb-ac56-2fdf730af1d2,,1.0,,,,,1.0,,,,
6611e2a8-ebef-4d81-b8b9-d46b9918db33,,,,,,,1.0,,,,
e540794e-7ad7-44a3-9687-a92b8443b47e,,,,,,,1.0,,,,
5aac70fd-ec17-4415-94e0-a45c26d44d94,,1.0,,,,,1.0,,,,
2d80892b-990f-4703-9871-90acbb26d5e2,,,,,,,1.0,,,,
e08f249e-e909-4446-ac31-deb0592cc6b7,,1.0,,,,,1.0,,,,
4bf7da0b-d243-4312-812c-d44d057973df,,,,,1.0,,1.0,,,,
0ed79fda-3e19-4114-a2e1-54b4601f9245,,,,,,,1.0,,,,
43987fed-b53b-4230-b9e4-70a2f6bb3b12,,,,,,,1.0,,,,
9fbd1b20-4f1b-4231-968c-e503486065bd,,,,1.0,,,1.0,,,,
e159cb05-f85a-40fb-97f5-a220a932ed0e,,,,,,,1.0,,,,
8bce46a5-d78f-4f99-b38e-337c097178e8,,,,,,,,,1.0,,
f50936a7-f016-41c7-8fed-b37438934fd3,,,,,,,1.0,,,,
d3493525-9488-4528-ac5b-6108d436850a,,,,,,,1.0,,,,
9b4b34eb-313f-4579-b407-60bd6759b11b,,,,,,,1.0,,,,
ee638222-2158-4148-a1e9-78641c3f3322,,,,1.0,1.0,,1.0,,1.0,,
a2481a52-d6df-4a30-9874-b3f1dc651f0b,,,,,,,1.0,,,,
be63265f-634b-4e9f-b7e2-3be0778250e9,1.0,,,,,,,,,,
57b6129d-bdb1-4fe3-9d6b-93a088626a16,,,,,,,1.0,,,,
845f811b-b0cf-422a-96bf-37930faa5752,,,,,1.0,,,,,,
c5fc3a29-eb0a-44b3-ba06-9dc19c282422,,,,,,,1.0,,,,
d8ce3eb8-3d1d-40da-9270-1332f40163f3,,,,,,,1.0,,,,
cf5c403b-fc56-4549-903d-5417aa38bd5a,,,,,,,1.0,,,,
f9f5bfee-c01b-4394-91c7-7f5a3370bf54,,,,1.0,,,1.0,,,,
0d231651-3ad5-4134-be73-f7f32aedb5ba,,,,,1.0,,,,,,
a521b1bc-92a8-4422-90f7-24661befbf98,,,,,,,1.0,,,,
47849cbf-7e04-454e-9959-731507c9ce6f,,,,,,,1.0,,,,
63e55223-a09e-4b69-b527-ec583f8a7588,,,,,,,1.0,,,,
1d095987-cf36-4a91-a230-dc969bdf2162,,,,,,,,,1.0,,
9813ef56-5857-4bce-8c24-71c95f3138d8,,,,,1.0,,,,,,
c7d3ad03-add6-4fb3-8afe-de1773b13929,,,,,,,1.0,,,,
3be05975-e9a3-4963-b1d7-e5160d1bddf8,,,,,,,1.0,,,,
8b5f4611-3f8c-44ee-8041-cbb032f46bc7,,,,1.0,,,1.0,,,,
a582ba96-e56f-41ce-a7bd-3d4b4bed2273,,,,,,,1.0,,,,
e2bb2386-5f9a-4045-94d4-bb987f3b09e0,,,,,,,1.0,,,,
a07d6221-1d6f-47e4-a756-3b7081124653,,,,,,,1.0,,,,
9f8f1b4b-9a9c-443b-af60-e39202ba5a7d,,,,,,,,,1.0,,
3840926f-441f-4ca0-91c3-7479b15d9de1,,,,,1.0,,1.0,,,,
417f7a7d-b055-43c5-8e96-df15615bd7e0,,,,,,,1.0,,,,
c53b74ab-b2a2-4322-8c85-ac1053de9053,,,1.0,1.0,1.0,,1.0,,,1.0,
3bd2a5f9-706e-4c37-9c60-53ea5451c67e,,,,,,,1.0,,,,
57bb0df4-7e3d-4b80-9db8-951b83c1c2fe,,,,,,,,,1.0,,
4a3dff54-3706-41ca-a0cb-1d910ccb64ff,,,,,1.0,,,,,,
c4b69407-e51a-489d-89f4-fec8b8eb72e9,,1.0,,,,,1.0,,,,
42aa59e2-2966-4225-a649-65c950b3c884,,,,1.0,1.0,,1.0,,,,
5282ae00-deb5-4b25-b443-cd5cce526580,,,1.0,,,,1.0,,,,
0e550fd6-509b-49c9-b87f-ffd38710b18f,,,,,1.0,,,,,,
7493cbc8-0849-4ece-b9c1-25970739ea45,,,,1.0,,,1.0,,,1.0,1.0
f0bdcdb8-1a25-437a-aadb-47a11e3391e1,,,,,,,1.0,,,,
a44cf002-8b2a-4db3-b489-0333ef1b1283,,,,,,,1.0,,,,
93f19c84-7c3e-408c-9f2d-043c71677603,,,,,,,1.0,,,,
a7959ce8-c055-4686-95a8-1d5051eef5de,,,,,,,1.0,,,,
965726d7-8b0b-48f4-a8bb-90caf0f06193,,,,,,,1.0,,,,
e7eff851-74db-4dec-aaf9-eb51e6fd430f,,,,,,,1.0,,,,
009e5746-4a40-4b8c-a0ee-a5288fbf75f1,,,,1.0,,,1.0,,,,
002c4b2a-94d9-40c8-a10d-04733dc16998,,,,1.0,,,1.0,,1.0,,
970567c8-2fd6-4f51-9b6e-88904671248a,,,,,,,1.0,,,,
76b56ecc-864a-4115-95be-80f1dd7ef3a1,,,,,1.0,,,,,,
122ba907-26f9-4933-a8e6-1c01c662c9ab,,,,1.0,,,,,,,
888995ad-6241-4d62-b1d9-70d43ecb8c36,,,,,1.0,,,,,,
698d18a6-d723-4f11-90d7-cc53f8b3aad2,,,,,,,1.0,,,,
b38bad3a-af4c-4b8d-8272-71ba589a90d9,,,,,1.0,,,,,,
59a5db44-b676-4df8-80a6-a5e8981301f0,,,,,1.0,,,,,,
19e3cd16-8fec-4784-9d72-2f4ea7d70005,,,,,,,1.0,,,,
13964cd4-91fe-4002-98e7-a25b338f394b,,,,1.0,,,,,,,
e33a1e41-1cb8-4e17-a124-4c2094937bbf,,,,1.0,,,1.0,,,,
c5364216-ba32-4979-83a6-1999ff0b472f,,,,,1.0,,1.0,,,,
fa1a245f-8223-4fd0-9548-985b7924d7cd,,,,,,,1.0,,,,
13fce873-f8dd-4d82-a1a2-c9c24c03e737,,,,,,,1.0,,,,
42bbb51a-02ec-4aa4-ad4a-972f322f3790,,,,,,,1.0,,,,
ce043749-e869-4371-8477-5b253fe270da,,,,,,,1.0,,,,
ee38ae86-0757-47d1-8998-d99ea61e3e14,,,,,,,1.0,,,,
605cf4c6-84c5-4865-853d-af545594895b,,,,,,,1.0,,,,1.0
c2f0db96-f91a-4397-808e-5da6b9005372,,,,,,,1.0,,,,
03b0f1fd-48a9-497c-9f6c-3be692639f6c,,,,1.0,,,1.0,,,,1.0
3460fca7-bad5-4e29-b627-8e950b36af4a,,,,,,,1.0,,,,1.0
23a063ba-0b93-45c9-9bd8-3188f8be2a08,,,,,1.0,,,,1.0,,
1ae723aa-afc6-423c-8e9d-d8e42f6dc7b6,,,,,,,1.0,,,,
ad4450e7-fb63-4547-9dc0-e35f934b7d35,,,,,,,1.0,,,,
3a2fa653-f02b-43fa-8934-4dab6c6f449b,,,,,,,1.0,,,,
e1e37591-62a4-43da-9623-9f34f8d13554,,,,,,,1.0,,,,
dcbf41bf-61b1-4cc7-b10f-f8a02340a69e,,,,,,,1.0,,,,
92115d8c-152e-469d-89c2-40c3626dd325,,,,,,,1.0,,,,
31653a86-5b73-4bd2-80b7-8eedf3b929f7,,,,,,,1.0,,,,
25c53f32-a986-44bb-84d5-bc540c676682,,,,1.0,,,1.0,,,,
a942ec05-b168-4f52-9487-ab4a3e5068ff,,,,1.0,,,1.0,,,,
069ff3ed-5431-4410-a218-65e3850d3658,,,,,,,1.0,,,,
4f2db26e-3827-409e-9157-a6da4c6ef5f9,,,,1.0,,,1.0,,,,
4e3e5c77-5bbc-4475-b387-ffca09a00e17,,,,1.0,,,1.0,,,,
9000d496-8517-47a0-907e-742c0a0dbd94,,,,,,,1.0,,,,
0f6936b6-e4ae-49d1-a830-69ec09842a20,,,,,,,1.0,,,,
1873012f-b94b-4922-b067-85ac44268b30,,,,,,,1.0,,,,
8c7209f2-91ca-453b-9aa8-d1c3cf9e5717,,,,1.0,,1.0,,,,,
ad85a9e9-33d6-464e-9b51-3ad9abf1a4be,,,,,,,1.0,,,,
19c68e4e-f3cf-4c11-8ad9-397b6f071e86,,,,,1.0,,,,,,
7311b135-aac8-48fd-9819-06d756a64c2d,,,,,,,1.0,,1.0,,
6bdfbdb3-18e3-4ab7-9925-fc1530105b3b,,,,1.0,,,,,,,
3352a288-8651-490f-91b3-cc6c23564808,,,,,,,1.0,,,,
b3c29d37-7596-43df-a434-8493845a6dc4,,,,,,,1.0,,,,
4cbf6747-05de-4aba-b8c0-d6637b3e3647,,,,,,,1.0,,,,
a12b2dd4-f617-4711-872a-c43648865f89,,,,,,,1.0,,,,
fdf98acd-366e-4084-9660-051370483ae5,,,,,,,1.0,,,,
3a992349-232c-45e8-88e9-cf0e63f2fd00,,,,,1.0,,,,,,
5702e539-22a7-4651-930d-1ce928ddd26e,1.0,,,,1.0,,,,,,
607f96e1-7b71-40ba-ad3b-7f832238e6ae,,1.0,,,,,,,,,
5916e718-ebbf-487e-a03d-a400a7e7c3bc,,,,,,,1.0,,1.0,,
690bdf97-d6cd-4ea8-ad35-e899432517ac,,,,,,,1.0,,,,
861ececf-268b-4ed3-b6d8-77d03b7d72ba,,,,1.0,,,1.0,,,,
d54c454e-8f4c-4fa1-bdb5-a5c8423163b9,,,,,,,1.0,,,,
a6f59a3f-e0c2-4aa2-b8bd-48ef11caeafc,,,,,,,1.0,,,,
83586a89-ac78-41ac-afbd-9110f307250e,,,,,,,1.0,,,,
89712614-fc2d-4992-95f1-3f910096dc7f,,,,,,,1.0,,,,
94309607-d24a-4fb0-9cf6-bfb110550477,,,,,,,,,1.0,,
e1ae67f4-1728-42f6-82d6-62699697eb3f,,,,,,,1.0,,1.0,,
981c4b8b-40ad-4033-b87a-20b51e560bb2,1.0,,,,,,1.0,,,,
790593a4-e858-4411-9997-30edfa41d92e,,,,,1.0,,1.0,,,,
57bb5198-4b8c-474a-83c1-9affd754a3c0,,,,,,,1.0,,,,
abe53bc4-0d0e-4922-96e2-1a6cb85271d0,,,,,,,1.0,,,,
97c90086-577c-4e8a-b384-e1b36de6c7b1,,,,,,,1.0,,,,
a9c9e191-442a-4794-89e5-0d95da3b7c8b,,,,1.0,,,1.0,,,,
de4cb080-572a-414e-ae7c-c682b22f046b,,,,,,,1.0,,,,
dc2e6ff8-88a4-4390-894c-2ba0111d0ca3,,,,,,,1.0,,,,
4cb258da-dd06-46e1-960c-62eb95718d00,1.0,,,,,,1.0,,,,
9ef33f70-e2bc-48ce-9f27-01c2c23ab57e,,,,,1.0,,,,,,
f6bd1b04-bcf6-41f2-968c-f6d866557e58,,,,1.0,,,1.0,,,,
f60d90ca-a524-461c-9e72-db4bf44c21e2,,,,,,,1.0,,,,
96df6206-d0b2-407d-887f-b4543b115e8c,,,,,1.0,,,,,,
0c1a8a66-7bcf-418a-9345-1075354a7f64,,,,,,,1.0,,,,
df2d6a53-516b-4cba-b746-115afae2f373,,,,,1.0,,1.0,,,,
4758b6f5-e729-43d6-9ad0-12a54eba4036,,,,1.0,,,1.0,,,,
460fc70a-272c-4120-b906-6900aa7adf96,,,,,1.0,,,,,,
eccef7ac-4546-472a-a23b-f2f56ac0d54c,,1.0,,,,,,,,,
e445e18d-ef62-4392-ae53-fdd32f0df963,,,,,1.0,,,,,,
64485c27-2d1c-4dc7-9083-047538716602,,,,1.0,,,,,,,
45213ec0-772a-45e8-a210-45dd42c6bf54,,,,,,,1.0,,,,
30f2cf8b-6463-4852-a74b-93a90aa1e27a,,,,,1.0,,,,,,
b993d575-80d5-46ea-be97-96c3fc9cf6a1,,,,1.0,1.0,,1.0,,,1.0,1.0
ad3de02c-e952-42d1-a76d-629840df807b,,,,,1.0,,,,,,
a9522679-6e52-4ec9-ab71-c1cf8bb7dcf1,,,,,1.0,,,,,,
5ea049e0-8f34-498d-918c-34bcada66f05,,,,1.0,,,,,,,
071ba286-2c46-4e58-b638-fc4cbd96783c,,,,1.0,1.0,,,,,,
83fbffa5-26ec-4b07-a8ec-9bb0a223d631,,,,,1.0,,,,,,
f9289403-9699-449d-b1e8-7ff486b2f404,,,,,,,1.0,,,,
fbfbcffd-3107-48da-ad04-9df54d2c482d,,,,,1.0,,,,,,
d4e5ec12-88ec-4436-8e28-0b2af854c128,,,1.0,1.0,,,,,,,
4ccf938f-50b7-44a9-acb8-f850d1be8e4c,,,,,1.0,,,,,,
9fd0cc71-4b42-4a25-b49b-1eeed9dfe405,,,,,,,1.0,,,,
b9362c93-228a-4a95-8af0-ecbd0d5882b8,1.0,,,,,,1.0,,,,
dde34740-b4bc-4f03-b7bd-2dc7542c7a5d,,,,,1.0,,,,,,
32e335ac-0d02-49ca-9b33-f7f9599e5d89,,,,,,1.0,,,,,
f87ccafa-9ea8-40d5-b9c7-7d0c7ddbb2ff,,,,,1.0,,,,,,
d2a6e5bf-89cd-4a96-b12f-a69b301f0206,,,,,,,1.0,,,,
e28bc30d-90bc-4438-9a0b-fc9cae9cf23e,1.0,,,,1.0,,1.0,,,,
92cde68a-2509-41b8-b0c1-c40a3980fa25,,,,,,,1.0,,,,
340c2548-47de-4777-b09e-0392d4d96ed3,,,,1.0,,,1.0,,,,
e95e1acf-a2f1-4d6e-aafe-b6064e4c6440,,,,,,,1.0,,,,
99cac4be-f40e-47a2-a40d-d9d75e2713c2,,,,,1.0,,,,,,
fe6dd70f-2611-4238-ba00-2b3a218c5846,,,,1.0,1.0,,,,,,
d1da5650-9c40-4deb-bdff-e0e91495b73c,,,,,,,1.0,,,,
a800303d-094c-40fc-807c-4334fa1087a5,,,,,1.0,,1.0,,,,
5d9bc59a-0b07-44c5-8e93-4e393163b666,,,,,,,,,,,1.0
07144f85-fa9a-4b1c-a8f5-7403ca7a9b4f,,,,,1.0,,,,,,
71a22d2f-46f6-499a-97fa-4edf11fdbdb2,,,,1.0,,,,,,,
2fa64af5-379e-4c25-82e7-902691cc0972,,,,,1.0,,,,,,
01ea1932-0d36-4e9c-bb1e-497cc7f16bff,,,,,,,1.0,,,,
5a1c671a-06a0-4cbe-8b06-ced7e15b5af3,,,,,,,1.0,,,,
b5337d02-b317-4927-a369-740691712cb3,,,,,,,,,1.0,,1.0
c8e13b19-52c1-401f-a20d-13a1e7ecd449,,,,1.0,,,1.0,,,,
d1a0ceb9-9655-4d8f-97df-e5b8ae020bdd,,,,,,,1.0,,1.0,,
d3959562-c065-4553-9733-1a72f61cf909,,,,,1.0,,,,,,
8230f028-100d-401c-afa4-925f48694383,,,,,1.0,,,,,,
3d19b458-37bb-41c4-a308-7f6bd4f4efd5,,,1.0,,,,,,,,
17b125a4-5fc8-485a-a9ec-b422fcaa4cf1,,,,,,,1.0,,,,
eef1ed04-050c-4a32-86b3-a6fa1081716e,,,,1.0,1.0,,,,,,
f1f51e90-a5b4-428d-a551-ddefb30d4ee2,,,,1.0,,,1.0,,,,
ed0d5ea8-df5a-4870-9f14-3361c7e07231,,,,,,,1.0,,,,
d99b08fd-3ed6-4eb3-ae95-5a64b68d70c2,,,,,1.0,,1.0,,,,
c9d748a9-f3dd-4832-a784-2e756e0e30d6,,,,,1.0,,,,,,
6c7aafa5-c430-42a7-8f82-eabd4f8e0b30,,,,,1.0,,,,,,
11180894-9743-4158-a9ea-ca0c9ea9309e,,,,,,,1.0,,,,
065f4b6d-e8b6-45f0-b35a-3efe5bb17f37,,,,,,,1.0,,,,
273b1536-dc48-4166-b3be-879cb667e165,,,,1.0,,,1.0,,,,
667c6164-54e5-4385-abc0-3c04d34cb2dc,,,,,,,1.0,,,,
f170786f-a307-45eb-bd17-73fb0321a1f8,,,,,,,1.0,,,,
eabc6f18-e905-45e8-acb3-41ba00c68c9e,,,,,1.0,,,,,,
2c48ecf6-1aec-4386-bcab-f416b7b3a6e0,,,,,,,1.0,,,,
52c5d1a0-d1ac-4ff4-b600-ddbb5af7f06a,,,,1.0,,,,,,,
9f6e214c-056f-4fe8-970a-f8597055c594,,,,1.0,,,,,,,
057ded0b-db60-45f8-bb25-010b2f355775,,,,,,,1.0,,,,
a4eb6664-3ad0-4365-8f9a-a508235c28df,,,,1.0,1.0,,,,,,
eb127d51-5c27-4993-b835-084baafd8b7d,,,,,1.0,,,,,,
377e3a54-d8ec-4f95-b5fa-289cfe2210f6,1.0,,,,,,1.0,,,,
a993d5a1-0eb6-4894-ae99-83c7d2c0cf3c,,,,,,,,,1.0,,
9291b2ff-2c88-436a-9872-8e82ba2634f5,,,,1.0,,,1.0,,,,
ef81271e-5c54-437f-ad4a-38d94716f9cf,,,,,,,1.0,,,,
288147cf-e7e0-4335-a8ef-f6966d0dd11a,,,,,,,1.0,,,,
04567d2c-5840-4718-b59d-b2ec225075a7,,,,,,,1.0,,,,
cabff097-5cdf-4e7c-9ddf-b5c742e82e49,,,,,,,,,1.0,,
932b9340-0102-4a78-a806-cac662491205,,,,,,,1.0,,,,
c812231f-2578-486f-b0e2-ab1164fcb581,,,,,1.0,,,,,,
265fb037-d302-4b4c-ade6-11a901de3619,,,,,,,1.0,,,,
a66f90b8-0a4d-4f62-86cb-b878df92f9ef,,,,,1.0,,,,,,
90363b41-66f4-444f-952c-1c473d833b30,,,,,1.0,,,,,,
0c011489-4a42-474d-a16c-e15be1fa7232,,,,1.0,,,1.0,,,,
07201693-2f74-44bb-96f1-5476460d9df2,,,,,1.0,,1.0,,,,
ca069504-1567-4e48-b679-e080d3a761ea,,,,,,,,,1.0,,
0d840a66-87f3-496e-8efc-d5d312d4b827,,,,,,,1.0,,,,1.0
58cb46dc-e442-42dd-bcfa-f0ae354b4d7c,1.0,,,,,,1.0,,,,
